,n_uhc,n_upc,year,yweight,resid,region,age,sex,ppinc_1,nummonth,educat,healthev,weight,height,sport,smoker,htype,hsize,ch0_5,ch6_12,ch13_17,elder,inc_1,inc_2,inc_3,inc_4,inc_5,inc_6,inc_7,inc_8,inc_9,inc_10,inc_11,cashinc,inkind,privlg,totalinc,exp_1,exp_2,exp_3,exp_4,exp_5,exp_6,exp_6_1,exp_6_2,exp_7,exp_8,exp_9,exp_10,exp_11,exp_12,exp_13,exp_14,exp_15,exp_16,exp_17,exp_17_1,exp_18,exp_19,exp_20,exp_21,exp_22,exp_23,exp_24,exp_25,exp_26,totalexp,hh_blint,hh_int1,hh_int2,hh_int3,hh_int4,bmi,savings
8668,4829.0,1.0,2017.0,432,Small city,Minsk oblast,35.0,Female,153.91666666666669,9.0,Secondary specialized education,Good,75.0,153.0,No,No,2 and more adults with children,5.0,1.0,1.0,1.0,0.0,757.615,0.0,0.0,0.0,161.84416666666667,-9.473903143468002e-15,0.0,115.41666666666667,0.0,0.0,0.0,1034.8758333333333,75.77304583333334,0.0,1110.6488791666666,356.9,22.999166666666667,34.55916666666666,14.668333333333333,0.0,190.86166666666665,0.0,68.50833333333333,31.4875,50.0,9.016666666666666,0.06,34.02916666666667,0.0,79.99000000000001,48.905833333333334,3.07,20.4725,2.84375,2.84375,31.124166666666667,6.041666666666667,0.0,83.33333333333333,38.82333333333333,0.0,0.0,1.0,0.0,1060.18625,1.0,1.0,1.0,1.0,1.0,32.038959374599514,50.4626291666666
6728,3694.0,2.0,2017.0,795,Minsk city,Minsk city,77.0,Female,0.0,0.0,Secondary specialized education,"Not very good, but not bad",43.0,154.0,No,No,2 and more adults with children,3.0,0.0,1.0,0.0,1.0,1000.0,0.0,0.0,369.05833333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.0583333333334,0.0,0.0,1369.0583333333334,563.4529166666666,0.0,36.626666666666665,35.44416666666666,13.641666666666666,67.17916666666666,0.0,66.465,41.281666666666666,0.0,249.92333333333332,45.50833333333333,3.0,0.0,32.37583333333333,197.9775,28.665000000000003,0.0,10.779166666666667,10.779166666666667,35.58083333333333,20.583333333333332,0.0,158.33333333333331,0.0,5.0,0.0,2.5,0.0,1547.8529166666667,1.0,1.0,1.0,1.0,1.0,18.13121942992073,-178.79458333333332
8189,4558.0,1.0,2017.0,666,Large city,Minsk oblast,55.0,Female,319.2941666666667,12.0,Secondary specialized education,"Not very good, but not bad",70.0,162.0,"Yes, in free time",No,Lone person (no pensioner),1.0,0.0,0.0,0.0,0.0,319.2941666666667,4.5,0.0,0.0,0.0,0.0,0.0,235.41666666666669,0.0,0.0,0.0,559.2108333333333,64.52799166666667,41.666666666666664,665.4054916666666,205.5625,0.0,13.8125,10.25,0.3333333333333333,72.51666666666667,0.0,69.39500000000001,23.003333333333334,0.0,11.958333333333332,3.4833333333333334,0.0,0.0,21.15083333333333,15.694999999999999,0.0,0.0,13.145,13.145,12.54,1.25,1.5274999999999999,66.66666666666667,0.0,8.253333333333334,0.0,66.66666666666667,0.0,547.815,1.0,1.0,1.0,1.0,1.0,26.672763298277697,117.5904916666666
3766,2066.0,1.0,2017.0,1069,Large city,Gomel oblast,45.0,Female,415.81083333333333,12.0,Secondary specialized education,"Not very good, but not bad",94.0,160.0,No,No,Household without children,3.0,0.0,0.0,0.0,0.0,415.81083333333333,0.0,0.0,0.0,0.0,0.0,47.05,40.0,0.0,0.0,0.0,502.8608333333333,128.95555833333333,0.0,631.8163916666667,276.9125,26.374166666666667,9.418333333333333,3.8625,0.0,41.93333333333332,0.0,37.92249999999999,17.784999999999997,0.0,14.22,28.261666666666667,0.0,0.0,45.153333333333336,5.159166666666667,0.0,0.0,10.075000000000001,10.075000000000001,45.80333333333333,12.750000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.7083333333334,1.0,1.0,1.0,1.0,1.0,36.71874999999999,94.10805833333336
8907,4967.0,2.0,2017.0,3615,Rural,Minsk oblast,60.0,Male,0.0,0.0,Vocational school,"Not very good, but not bad",100.0,172.0,No,No,2 and more adults with children,5.0,1.0,0.0,0.0,2.0,488.33333333333337,0.0,0.0,431.5,137.98166666666668,209.41833333333332,0.0,19.166666666666668,0.0,0.0,0.0,1286.4,65.74872083333334,2.3333333333333335,1354.4820541666668,536.4470833333334,94.29875,36.76583333333333,22.695000000000004,0.0,83.65,11.666666666666666,30.361666666666665,92.7725,40.725,17.760833333333334,1.0333333333333334,187.54999999999998,0.0,86.26333333333334,13.545,0.0,0.0,0.0,0.0,36.38166666666666,27.9875,22.4,0.0,26.959166666666665,0.0,0.0,35.0,0.0,1362.235,1.0,1.0,1.0,1.0,1.0,33.802055164954034,-7.752945833333115
8648,4816.0,1.0,2017.0,438,Small city,Minsk oblast,45.0,Female,625.8258333333333,12.0,Secondary specialized education,"Not very good, but not bad",82.0,160.0,No,No,Household without children,2.0,0.0,0.0,0.0,0.0,724.9925,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,758.3258333333333,10.849475,0.0,769.1753083333333,291.28625,0.0,5.416666666666667,5.833333333333333,0.0,146.07666666666668,20.0,51.66,47.47083333333333,0.0,7.008333333333334,56.5,0.0,0.0,49.141666666666666,26.484166666666667,0.0,0.0,15.583749999999998,15.583749999999998,11.210833333333333,4.666666666666667,0.0,0.0,0.0,0.0,412.0833333333333,1.6666666666666667,0.0,1080.4291666666666,1.0,1.0,1.0,1.0,1.0,32.03124999999999,-311.25385833333326
3635,2001.0,2.0,2017.0,482,Large city,Gomel oblast,23.0,Female,398.3333333333333,12.0,Secondary specialized education,"Not very good, but not bad",51.0,157.0,No,No,Household without children,2.0,0.0,0.0,0.0,1.0,765.8333333333333,0.0,0.0,213.33333333333334,0.0,0.0,0.0,122.5,0.0,0.0,0.0,1101.6666666666667,26.422240000000002,0.0,1128.0889066666668,312.1620833333333,30.97791666666667,84.74416666666666,49.54083333333333,6.416666666666667,13.5,0.0,12.666666666666666,21.883333333333336,0.0,11.46,35.95,0.0,0.0,83.13333333333334,95.30749999999999,0.0,0.0,3.9,3.9,29.322499999999998,3.1666666666666665,0.0,75.0,0.0,0.0,30.575,82.16666666666667,16.666666666666668,985.8733333333333,1.0,1.0,1.0,1.0,1.0,20.690494543389182,142.2155733333335
4301,2352.0,2.0,2017.0,482,Small city,Gomel oblast,52.0,Male,251.66666666666669,12.0,Secondary education,"Not very good, but not bad",67.0,170.0,No,Yes,Household without children,2.0,0.0,0.0,0.0,0.0,366.38250000000005,111.33333333333334,0.0,172.91666666666666,0.0,0.0,0.0,6.666666666666667,0.0,0.0,0.0,657.2991666666667,66.54353333333333,0.0,723.8427,156.65333333333334,33.1425,21.954166666666666,10.926666666666668,0.0,34.340833333333336,0.0,31.465833333333336,9.801666666666666,0.0,3.535,16.983333333333334,0.0,0.0,37.84916666666667,10.458333333333332,16.666666666666668,0.0,25.0,25.0,7.668333333333333,3.5833333333333335,22.96666666666667,0.0,8.5,0.0,54.66666666666667,78.33333333333333,0.0,553.03,1.0,1.0,1.0,1.0,1.0,23.18339100346021,170.81270000000006
10749,5963.0,1.0,2017.0,816,Rural,Mogilev oblast,43.0,Female,280.83416666666665,12.0,Secondary specialized education,"Not very good, but not bad",76.0,168.0,No,No,Lone person (no pensioner),1.0,0.0,0.0,0.0,0.0,280.83416666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.83416666666665,45.042975000000006,0.0,325.87714166666666,86.00749999999998,0.0,10.261666666666667,12.2775,0.0,51.41916666666667,31.666666666666668,19.752499999999998,8.273333333333332,0.0,9.689166666666667,6.548333333333333,0.6375000000000001,0.0,17.611666666666665,13.4675,0.0,0.0,0.0,0.0,9.886666666666667,5.304166666666667,5.319999999999999,0.0,0.0,1.0791666666666666,0.0,11.666666666666668,0.0,249.45,1.0,1.0,1.0,1.0,1.0,26.92743764172336,76.42714166666667
9484,5264.0,2.0,2017.0,396,Rural,Minsk oblast,67.0,Male,0.0,0.0,Secondary education,,,,,,All adults older working age,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,610.0583333333333,0.0,0.0,0.0,2.5,0.0,0.0,2.5,615.0583333333333,126.53129583333327,10.781666666666666,752.3712958333333,303.38916666666665,20.664583333333333,17.14666666666667,7.375000000000001,0.0,45.16916666666667,0.0,38.91916666666667,11.2925,0.0,15.726666666666667,3.7541666666666673,12.1825,0.0,10.736666666666666,30.396666666666665,0.0,0.0,16.666666666666668,16.666666666666668,8.611666666666666,0.16666666666666666,1.8083333333333336,0.0,0.0,0.0,0.0,72.91666666666667,0.0,578.00375,2.0,1.0,1.0,1.0,1.0,,174.36754583333334
6061,3320.0,2.0,2017.0,302,Rural,Grodno oblast,49.0,Female,313.97083333333336,12.0,Secondary education,Good,79.0,163.0,No,No,2 and more adults with children,3.0,0.0,0.0,1.0,0.0,765.2016666666667,0.0,0.0,0.0,129.74166666666667,0.0,0.0,0.0,0.0,0.0,43.80666666666667,938.7500000000001,55.15440833333336,0.0,993.9044083333333,198.6608333333333,27.679166666666667,46.54416666666667,21.583333333333332,0.0,80.86500000000001,20.833333333333336,60.031666666666666,21.011666666666667,0.0,19.250000000000004,7.5,1.0833333333333333,0.0,26.941666666666666,19.633333333333336,1.6666666666666667,0.0,0.0,0.0,16.546666666666667,1.6666666666666667,29.75,217.50000000000003,0.0,1.8333333333333333,0.0,150.00000000000003,0.0,889.7158333333333,1.0,1.0,1.0,1.0,1.0,29.733900410252552,104.18857500000001
4096,2242.0,1.0,2017.0,1338,Large city,Gomel oblast,47.0,Male,709.5325,12.0,Secondary specialized education,Good,69.0,180.0,No,No,2 and more adults with children,6.0,1.0,1.0,0.0,2.0,744.0325,0.0,0.0,709.1925,225.585,191.3191666666666,0.0,150.0,0.0,0.0,0.0,2020.1291666666664,9.726725,14.807500000000001,2044.6633916666665,543.9470833333332,4.25,51.45333333333334,36.86,0.0,140.155,0.25,103.31,231.65666666666664,1.3425,260.37916666666666,1.4583333333333335,209.04416666666665,0.0,84.30083333333333,113.61250000000001,2.165,14.609166666666667,18.617083333333333,18.617083333333333,22.330833333333327,26.182499999999997,3.3966666666666665,266.66666666666663,0.0,8.255,14.948333333333332,9.395833333333334,0.0,2065.0266666666666,1.0,1.0,1.0,1.0,1.0,21.296296296296294,-20.363275000000158
1689,924.0,1.0,2017.0,158,Rural,Brest oblast,62.0,Female,0.0,0.0,Basic education,"Not very good, but not bad",60.0,162.0,No,No,Single parent household,2.0,0.0,0.0,1.0,1.0,0.0,30.416666666666664,0.0,387.405,0.0,0.0,0.0,58.33333333333334,0.0,0.0,21.083333333333336,497.23833333333334,171.98615583333333,0.9466666666666667,670.1711558333334,262.52208333333334,13.330416666666666,15.620833333333334,0.9166666666666666,0.0,42.719166666666666,12.0,23.27166666666667,42.340833333333336,0.0,6.8725,1.9941666666666666,2.583333333333333,0.0,4.4158333333333335,6.555833333333333,0.0,0.0,0.0,0.0,9.700833333333334,5.916666666666666,57.32083333333333,34.166666666666664,0.0,0.0,0.0,2.9166666666666665,0.0,509.8933333333334,1.0,1.0,1.0,1.0,1.0,22.86236854138088,160.2778225
5203,2838.0,1.0,2017.0,440,Large city,Grodno oblast,35.0,Male,423.5,12.0,Secondary specialized education,Good,84.0,180.0,No,Yes,2 and more adults with children,4.0,0.0,2.0,0.0,0.0,1062.3333333333335,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,1099.8333333333333,72.06024583333333,0.0,1171.8935791666668,232.73666666666668,26.670833333333334,69.2,50.31666666666666,0.0,114.89083333333332,0.0,114.89083333333332,99.44583333333333,0.0,0.0,27.833333333333336,0.0,0.0,71.1525,24.891666666666666,17.025,0.0,43.08958333333333,43.08958333333333,29.871666666666663,2.3333333333333335,0.0,50.0,101.875,0.0,4.4575000000000005,130.0,0.0,1095.7904166666667,1.0,1.0,1.0,1.0,1.0,25.925925925925924,76.10316250000005
6149,3370.0,1.0,2017.0,708,Rural,Grodno oblast,61.0,Female,0.0,0.0,"Higher education, After Higher education","Not very good, but not bad",52.0,160.0,No,No,Lone adult older working age,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,318.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.98,74.30924166666667,0.20000000000000004,393.48924166666666,199.95874999999998,2.4375,1.815,9.504166666666666,0.0,27.0125,6.25,20.7625,10.990833333333335,0.0,5.931666666666667,8.418333333333333,0.0,0.0,11.423333333333332,12.244166666666668,0.0,0.0,0.0,0.0,5.864166666666667,8.875,9.583333333333334,0.0,0.0,0.0,0.0,37.5,0.0,351.55875,1.0,1.0,1.0,1.0,1.0,20.312499999999996,41.93049166666668
2611,1453.0,1.0,2017.0,530,Small city,Vitebsk oblast,64.0,Female,239.66083333333336,9.0,Secondary specialized education,"Not very good, but not bad",90.0,157.0,No,No,All adults older working age,2.0,0.0,0.0,0.0,2.0,641.4108333333334,0.6666666666666666,0.0,620.5266666666666,0.0,0.0,0.0,0.0,0.0,0.0,2.5833333333333335,1265.1875,105.05773750000002,0.0,1370.2452375,252.29291666666666,0.0,32.718333333333334,3.6666666666666665,0.0,71.10166666666666,2.8333333333333335,40.07416666666666,27.809166666666663,0.0,30.544166666666666,2.5,86.815,0.0,33.70333333333333,22.46416666666667,0.0,0.0,0.0,0.0,12.099166666666667,39.619166666666665,54.64583333333333,265.66666666666663,0.0,1.1916666666666667,0.0,356.8333333333333,0.0,1293.6712499999999,1.0,1.0,1.0,1.0,1.0,36.51263742951032,76.57398750000016
7973,4442.0,2.0,2017.0,647,Minsk city,Minsk city,70.0,Male,0.0,0.0,Secondary education,Bad,86.0,170.0,"Yes, in free time",No,All adults older working age,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,611.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0,330.0,941.6666666666666,32.1839375,35.765,1009.6156041666666,400.6741666666667,8.49875,19.915000000000003,7.4208333333333325,0.0,36.3625,0.0,28.77916666666667,9.336666666666666,0.0,36.344166666666666,29.316666666666666,0.0,0.0,21.610833333333336,9.633333333333333,0.0,0.0,0.0,0.0,9.171666666666667,4.0375000000000005,0.0,125.0,0.0,0.0,0.0,171.66666666666666,0.0,888.98875,1.0,1.0,1.0,1.0,1.0,29.75778546712803,120.62685416666659
9099,5071.0,3.0,2017.0,396,Rural,Minsk oblast,31.0,Male,0.0,0.0,"Higher education, After Higher education",Good,86.0,172.0,"Yes, in free time",Yes,Household without children,2.0,0.0,0.0,0.0,0.0,1230.7833333333333,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1237.4499999999998,197.08590000000004,0.0,1434.5359,162.24083333333334,3.5208333333333335,63.40416666666667,8.25,0.0,102.88583333333334,2.0833333333333335,28.302500000000002,69.68,2.9499999999999997,7.366666666666667,0.75,159.95,0.0,50.064166666666665,16.916666666666664,0.0,0.0,0.0,0.0,8.876666666666667,125.91666666666666,44.68333333333334,95.83333333333334,0.0,1.6833333333333331,111.33333333333333,199.99999999999997,0.0,1236.3058333333333,1.0,1.0,1.0,1.0,1.0,29.069767441860467,198.23006666666674
168,95.0,2.0,2017.0,463,Large city,Brest oblast,81.0,Female,0.0,0.0,Basic education,Bad,50.0,150.0,No,No,All adults older working age,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,653.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653.26,19.142591666666668,39.730000000000004,712.1325916666666,239.36791666666664,2.2641666666666667,9.169166666666666,6.1258333333333335,0.0,40.82416666666666,0.0,40.0575,21.0825,0.0,174.15,45.26583333333333,0.0,0.0,12.7575,4.926666666666667,0.0,0.0,0.0,0.0,34.75833333333333,21.903333333333336,28.409166666666668,91.66666666666667,1.6666666666666667,0.0,0.0,15.833333333333334,0.0,750.17125,1.0,1.0,1.0,1.0,1.0,22.22222222222222,-38.03865833333339
5558,3039.0,2.0,2017.0,275,Small city,Grodno oblast,43.0,Male,641.055,12.0,Vocational school,Good,70.0,170.0,No,No,2 and more adults with children,5.0,0.0,2.0,1.0,0.0,991.6500000000001,0.0,97.60833333333333,0.0,0.0,0.0,0.0,10.833333333333334,0.0,0.0,0.0,1100.0916666666667,95.07348750000001,73.14666666666666,1268.3118208333333,316.06541666666664,2.5404166666666668,62.59166666666666,44.219166666666666,0.0,79.11666666666666,0.0,79.11666666666666,33.63166666666666,0.0,57.600833333333334,14.337499999999999,0.0,25.833333333333332,34.95666666666667,21.565,241.73833333333334,3.66,0.0,0.0,35.30416666666667,24.251666666666665,2.6025,100.0,0.0,0.75,0.0,0.0,0.0,1100.7649999999999,1.0,1.0,1.0,1.0,1.0,24.221453287197235,167.5468208333334
2565,1426.0,2.0,2017.0,0,Small city,Vitebsk oblast,64.0,Male,323.46666666666664,3.0,Secondary specialized education,Good,90.0,172.0,No,No,All adults older working age,2.0,0.0,0.0,0.0,2.0,452.8,0.0,0.0,581.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1033.89,30.29216666666667,0.0,1064.1821666666667,209.12666666666667,0.0,76.58666666666666,32.1,0.0,38.03666666666667,0.0,38.03666666666667,7.59,243.33333333333334,24.496666666666666,5.3999999999999995,0.0,0.0,17.16,31.015,0.0,0.0,0.0,0.0,12.366666666666667,13.333333333333334,37.00666666666667,0.0,0.0,0.0,100.0,56.666666666666664,0.0,904.2183333333334,1.0,1.0,2.0,2.0,2.0,30.42184964845863,159.96383333333335
2687,1495.0,1.0,2017.0,566,Small city,Vitebsk oblast,42.0,Female,634.2458333333334,12.0,"Higher education, After Higher education",Good,59.0,162.0,No,No,Lone person (no pensioner),1.0,0.0,0.0,0.0,0.0,634.2458333333334,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,709.2458333333334,45.37351666666667,0.0,754.61935,204.10249999999996,10.882083333333334,86.70750000000001,35.165000000000006,0.0,38.739999999999995,0.0,38.44833333333333,16.15,0.0,12.039166666666667,2.37,12.9625,0.0,71.56666666666666,43.67666666666666,0.0,0.0,2.6666666666666665,2.6666666666666665,23.975833333333334,15.740833333333335,1.5883333333333334,41.666666666666664,0.0,8.093333333333334,0.0,150.83333333333334,0.0,778.9270833333334,1.0,1.0,1.0,1.0,1.0,22.481329065691202,-24.307733333333317
4310,2357.0,3.0,2017.0,1069,Small city,Gomel oblast,20.0,Female,244.5,5.0,Secondary specialized education,,,,,,Household without children,3.0,0.0,0.0,0.0,0.0,709.1666666666666,0.0,0.0,0.0,0.0,0.0,0.0,4.166666666666667,0.0,0.0,0.0,713.3333333333333,36.34954583333334,0.0,749.6828791666666,171.715,53.590833333333336,23.916666666666668,9.666666666666666,0.0,33.13666666666667,6.666666666666667,26.47,52.01833333333333,0.0,17.520833333333332,11.270833333333332,0.0,0.0,40.817499999999995,20.333333333333336,0.0,0.0,20.833333333333332,20.833333333333332,4.0325,40.791666666666664,3.3333333333333335,0.0,0.0,0.0,25.583333333333332,25.0,0.0,553.5608333333333,1.0,1.0,1.0,1.0,1.0,,196.12204583333323
4621,2529.0,2.0,2017.0,401,Rural,Gomel oblast,52.0,Female,289.02666666666664,12.0,Secondary specialized education,"Not very good, but not bad",68.0,160.0,No,Yes,2 and more adults with children,3.0,0.0,1.0,0.0,0.0,732.4616666666666,0.0,0.0,0.0,0.0,0.0,0.0,87.5,0.0,0.0,0.0,819.9616666666666,39.90213333333334,30.788333333333334,890.6521333333333,293.63958333333335,51.2875,19.875,24.416666666666664,0.0,110.50500000000001,0.0,74.55250000000001,8.3725,0.0,9.93,0.0,80.80666666666667,0.0,36.99166666666667,24.858333333333334,3.868333333333334,0.0,5.0,5.0,12.1725,17.165000000000003,14.45,0.0,0.0,4.246666666666667,55.49166666666666,8.333333333333334,0.0,781.4104166666667,1.0,1.0,1.0,1.0,1.0,26.562499999999996,109.24171666666655
7451,4133.0,2.0,2017.0,795,Minsk city,Minsk city,27.0,Male,900.6358333333333,12.0,Secondary specialized education,Good,100.0,188.0,No,No,2 and more adults with children,3.0,1.0,0.0,0.0,0.0,900.6358333333333,0.0,2.1666666666666665,0.0,268.5783333333334,56.66666666666666,0.0,73.33333333333334,0.0,0.0,16.291666666666668,1317.6725,36.71934716666667,0.0,1354.3918471666666,496.90958333333333,15.605416666666667,96.7225,15.094999999999999,0.0,84.33833333333334,0.0,76.03833333333333,21.889166666666664,0.0,12.670833333333334,1.5291666666666666,88.23833333333333,0.0,56.08583333333334,61.505,0.0,17.335833333333333,72.36666666666667,72.36666666666667,68.44916666666666,32.718333333333334,0.0,16.666666666666668,0.0,2.875,162.17249999999999,18.333333333333336,0.0,1341.5066666666667,1.0,1.0,1.0,1.0,1.0,28.293345405160707,12.885180499999933
2905,1618.0,1.0,2017.0,770,Rural,Vitebsk oblast,55.0,Female,169.06333333333333,9.0,Secondary education,"Not very good, but not bad",69.0,165.0,No,No,Lone adult older working age,1.0,0.0,0.0,0.0,1.0,169.06333333333333,5.0,0.0,41.77,0.0,94.16666666666667,0.0,37.5,0.0,0.0,0.0,347.5,21.12352291666667,0.0,368.6235229166667,77.25625000000001,0.0,2.1333333333333333,0.0,0.0,79.39333333333335,23.583333333333336,30.325,12.292499999999999,0.0,15.008333333333333,4.033333333333332,0.27499999999999997,0.0,20.7825,19.424166666666665,0.0,0.0,0.0,0.0,8.863333333333333,20.883333333333333,8.700833333333332,0.0,0.0,0.0,17.775000000000002,0.0,0.0,286.82125,1.0,1.0,1.0,1.0,1.0,25.344352617079892,81.80227291666665
2254,1238.0,1.0,2017.0,530,Large city,Vitebsk oblast,55.0,Male,257.71333333333337,12.0,Secondary specialized education,"Not very good, but not bad",110.0,185.0,"Yes, in free time",No,Household without children,2.0,0.0,0.0,0.0,0.0,682.8008333333333,0.0,0.0,261.68916666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,944.49,1.9066666666666665,0.0,946.3966666666668,367.2633333333333,24.694583333333334,33.025,11.416666666666668,0.0,50.45666666666666,0.0,50.45666666666666,13.5225,0.0,14.5825,38.85666666666666,0.0,0.0,57.224999999999994,39.76291666666667,0.0,0.0,0.0,0.0,26.589166666666667,5.25,0.0,0.0,8.818333333333333,1.0833333333333333,309.62,24.583333333333332,0.0,1026.75,1.0,1.0,1.0,1.0,1.0,32.14024835646457,-80.35333333333324
2173,1189.0,1.0,2017.0,2033,Large city,Vitebsk oblast,47.0,Female,298.65083333333337,12.0,Vocational school,Good,76.0,175.0,No,No,2 and more adults with children,4.0,1.0,0.0,0.0,0.0,662.4283333333333,0.0,0.0,0.0,268.5783333333334,0.0,0.0,379.16666666666663,0.0,0.0,0.0,1310.1733333333332,41.08920833333333,0.0,1351.2625416666667,494.9370833333333,28.91833333333333,79.86583333333331,45.98166666666667,0.0,74.13666666666667,0.0,61.846666666666664,23.311666666666664,17.666666666666668,17.515,14.895833333333334,0.0,0.0,61.205,43.137499999999996,0.0,11.828333333333333,0.0,0.0,37.09916666666667,0.0,0.0,283.33333333333337,0.0,2.3033333333333332,30.75,0.0,0.0,1266.8854166666665,1.0,1.0,1.0,1.0,1.0,24.816326530612244,84.3771250000002
3620,1994.0,1.0,2017.0,482,Large city,Gomel oblast,77.0,Female,0.0,0.0,"Higher education, After Higher education","Not very good, but not bad",80.0,169.0,"Yes, in free time",No,All adults older working age,2.0,0.0,0.0,0.0,2.0,0.0,3.666666666666667,0.0,762.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,766.1766666666666,108.45082458333334,0.8683333333333333,875.4958245833334,306.36041666666665,0.0,0.0,0.0,0.0,44.005833333333335,0.0,40.248333333333335,17.389166666666668,0.0,21.77333333333333,6.984166666666667,180.2408333333333,0.0,19.353333333333335,24.960833333333333,0.0,0.0,0.0,0.0,1.9141666666666668,14.069999999999999,23.712500000000002,8.333333333333334,0.0,12.95,0.0,184.58333333333334,0.0,866.6312499999999,1.0,1.0,1.0,1.0,1.0,28.01022373166206,8.864574583333479
